lat,lon,pop,dist
40.7042,-74.1958,741,21.56855377084373
40.7042,-74.1875,191,20.868984563991347
40.7042,-74.1792,752,20.16942707832774
40.7042,-74.1708,2038,19.461524139516865
40.7042,-74.1625,1172,18.761994276561808
40.7042,-74.1542,227,18.062480569849374
40.7042,-74.1458,369,17.354627153423536
40.7042,-74.1375,432,16.655152224929985
40.7042,-74.1292,412,15.956343290146798
40.7042,-74.1208,5,15.247918004178354
40.7042,-74.1042,1908,13.849805547704891
40.7042,-74.0958,5752,13.142129975981296
40.7042,-74.0875,7075,12.442857668953447
40.7042,-74.0792,6445,11.743640964110957
40.7042,-74.0708,831,11.0361370588697
40.7042,-74.0625,399,10.337067161996387
40.7042,-74.0542,385,9.63809440308118
40.7042,-74.0375,102,8.23219179817736
40.7042,-74.0208,2138,6.827087518880899
40.7042,-74.0125,53624,6.1291747419270415
40.7042,-74.0042,24556,5.432372763537785
40.7042,-73.9958,1664,4.726647014251239
40.7042,-73.9875,6574,4.031564709382274
40.7042,-73.9792,1861,3.337522469926369
40.7042,-73.9708,1725,2.6382532338044498
40.7042,-73.9625,18201,1.953500635165154
40.7042,-73.9542,18379,1.284998105131309
40.7042,-73.9458,15030,0.6762393281350811
40.7042,-73.9375,10138,0.5124427290266947
40.7042,-73.9292,10012,1.0233114399267358
40.7042,-73.9208,13954,1.684636906511879
40.7042,-73.9125,16079,2.3649128419105545
40.7042,-73.9042,14410,3.053996527336068
40.7042,-73.8958,10153,3.7553276223446375
40.7042,-73.8875,6987,4.4504842344854065
40.7042,-73.8792,4650,5.146242543482698
40.7042,-73.8708,4033,5.852414105967173
40.7042,-73.8625,3122,6.5495178733832535
40.7042,-73.8542,2429,7.247647326344709
40.7042,-73.8458,138,7.954406415679309
40.7042,-73.8375,5245,8.653035901658956
40.7042,-73.8292,8953,9.351831338609678
40.7042,-73.8208,7600,10.059109936125575
40.7042,-73.8125,9421,10.758143548378166
40.7042,-73.8042,11478,11.457263299998212
40.7042,-73.7958,14092,12.164809008242287
40.7042,-73.7875,5524,12.864060321060789
40.7042,-73.7792,3263,13.563361937362679
40.7042,-73.7708,3146,14.271062824234614
40.7042,-73.7625,4309,14.970444625263934
40.7042,-73.7542,5529,15.669215447151787
40.7042,-73.7458,4357,16.377657218636635
40.7042,-73.7375,3668,17.076480417910954
40.7042,-73.7292,2287,17.775967949396755
40.7042,-73.7208,2980,18.483832670789596
40.7042,-73.7125,2420,19.183356325492916
40.7042,-73.7042,2410,19.882895090303276
40.7042,-73.6958,2758,20.59080611654941
40.7042,-73.6875,3430,21.290370803769278
40.7042,-73.6792,2292,21.9899465254227
40.7042,-73.6708,2366,22.697891332315656
40.7042,-73.6625,2369,23.397486269388907
40.7042,-73.6542,2953,24.09708950201772
40.7042,-73.6458,2357,24.805059686056676
40.7042,-73.6375,2629,25.504677542830798
40.7042,-73.6292,4503,26.20365874687874
40.7042,-73.6208,3585,26.91229149845843
40.7042,-73.6125,3419,27.61128406752102
40.7042,-73.6042,2598,28.310924698129572
40.7042,-73.5958,2652,29.01892973536225
40.7042,-73.5875,2051,29.718579376738504
40.7042,-73.5792,2892,30.41823302410426
40.7042,-73.5708,1635,31.126250299653105
40.7042,-73.5625,1958,31.825911194717566
40.7125,-74.3208,1267,32.128818164565814
40.7125,-74.3125,1506,31.429793643736854
40.7125,-74.3042,2336,30.73079953934528
40.7125,-74.2958,526,30.023486624456016
40.7125,-74.2875,1241,29.324560377521706
40.7125,-74.2792,1795,28.625671602766367
40.7125,-74.2708,1392,27.91847316409627
40.7125,-74.2625,1696,27.219668621141285
40.7125,-74.2542,2961,26.521553175975143
40.7125,-74.2458,2711,25.813855790123583
40.7125,-74.2375,3771,25.115846548154316
40.7125,-74.2292,2064,24.41725484084555
40.7125,-74.2208,3720,23.71038216789189
40.7125,-74.2125,6806,23.011927239459627
40.7125,-74.2042,4421,22.31354996598
40.7125,-74.1958,2275,21.606914865631556
40.7125,-74.1875,923,20.908717683239985
40.7125,-74.1792,837,20.210624067607842
40.7125,-74.1708,3050,19.504306062678225
40.7125,-74.1625,226,18.806456203852044
40.7125,-74.1542,13,18.108748729483494
40.7125,-74.1458,111,17.402867133731053
40.7125,-74.1375,99,16.70550093253367
40.7125,-74.1292,213,16.008978646688586
40.7125,-74.1208,86,15.303080236738294
40.7125,-74.1042,1107,13.91069535896448
40.7125,-74.0958,3024,13.206373184798506
40.7125,-74.0875,10128,12.510781317744565
40.7125,-74.0792,6393,11.815674042976202
40.7125,-74.0708,4407,11.112847515010285
40.7125,-74.0625,4488,10.419015233763625
40.7125,-74.0542,1665,9.726023072713561
40.7125,-74.0458,1493,9.025803698717901
40.7125,-74.0375,9170,8.335152920004909
40.7125,-74.0292,614,7.646147015836751
40.7125,-74.0208,1971,6.951082911910119
40.7125,-74.0125,45373,6.267083824245011
40.7125,-74.0042,37101,5.587596492391878
40.7125,-73.9958,25009,4.904349732138351
40.7125,-73.9875,18994,4.238599655679833
40.7125,-73.9792,9202,3.5849556084531407
40.7125,-73.9708,2169,2.945123326648539
40.7125,-73.9625,13452,2.351579871633615
40.7125,-73.9542,12455,1.8344626233868162
40.7125,-73.9458,12023,1.4735947257625601
40.7125,-73.9375,8826,1.4059884772850033
40.7125,-73.9292,1165,1.6617083283235703
40.7125,-73.9208,2984,2.133515075156866
40.7125,-73.9125,5689,2.7030269092433463
40.7125,-73.9042,8241,3.322645200757974
40.7125,-73.8958,4199,3.9768035759077347
40.7125,-73.8875,2516,4.638812357480842
40.7125,-73.8792,4329,5.30987290770547
40.7125,-73.8708,3669,5.996725841613419
40.7125,-73.8625,2091,6.678703227369921
40.7125,-73.8542,4729,7.3645151697660785
40.7125,-73.8458,3443,8.060951199377904
40.7125,-73.8375,4436,8.750996347026131
40.7125,-73.8292,7374,9.442461967722931
40.7125,-73.8208,7067,10.14333871174096
40.7125,-73.8125,8849,10.83685685248931
40.7125,-73.8042,8148,11.531121386340226
40.7125,-73.7958,11621,12.234311308703493
40.7125,-73.7875,11104,12.92972009086071
40.7125,-73.7792,9018,13.625567781826165
40.7125,-73.7708,5773,14.330111281826584
40.7125,-73.7625,4982,15.026660260578977
40.7125,-73.7542,4367,15.72284804356436
40.7125,-73.7458,4149,16.428891143464988
40.7125,-73.7375,4711,17.125538762596825
40.7125,-73.7292,1808,17.823015809073077
40.7125,-73.7208,265,18.52899692879732
40.7125,-73.7125,521,19.22679205844145
40.7125,-73.7042,3162,19.924720426030884
40.7125,-73.6958,1962,20.631109819806436
40.7125,-73.6875,2006,21.329267057224193
40.7125,-73.6792,2073,22.02752184730581
40.7125,-73.6708,3371,22.73420987081952
40.7125,-73.6625,1966,23.43263476435833
40.7125,-73.6542,983,24.13113319870528
40.7125,-73.6458,864,24.83804617857065
40.7125,-73.6375,770,25.536674443777684
40.7125,-73.6292,5132,26.234717305601727
40.7125,-73.6208,4850,26.942446118201694
40.7125,-73.6125,3717,27.640590206187017
40.7125,-73.6042,4659,28.33942130574656
40.7125,-73.5958,4024,29.046644672695106
40.7125,-73.5875,2167,29.745556339567624
40.7125,-73.5792,2481,30.44450390570796
40.7125,-73.5708,1965,31.151836936741397
40.7125,-73.5625,1462,31.85084960558492
40.7208,-74.3208,1518,32.17994243445104
40.7208,-74.3125,2070,31.4821410187125
40.7208,-74.3042,2083,30.78442348236648
40.7208,-74.2958,1897,30.07846060849147
40.7208,-74.2875,1749,29.38093009992152
40.7208,-74.2792,2032,28.683502812817668
40.7208,-74.2708,2304,27.97785527028081
40.7208,-74.2625,1937,27.28065986673792
40.7208,-74.2542,2918,26.58423406394074
40.7208,-74.2458,5398,25.878340051510612
40.7208,-74.2375,3985,25.182206230048696
40.7208,-74.2292,3484,24.48559594114804
40.7208,-74.2208,2596,23.780843894720498
40.7208,-74.2125,4256,23.084609059669145
40.7208,-74.2042,4550,22.388587195330356
40.7208,-74.1958,3496,21.68448666268098
40.7208,-74.1875,4300,20.988958188635785
40.7208,-74.1792,3149,20.2937131338972
40.7208,-74.1708,4457,19.590480289146118
40.7208,-74.1625,5332,18.895901389218935
40.7208,-74.1542,5359,18.201711026981624
40.7208,-74.1458,2051,17.49966890408509
40.7208,-74.1375,180,16.806408081805735
40.7208,-74.1292,2943,16.11433609724219
40.7208,-74.1208,429,15.413352960698518
40.7208,-74.1125,226,14.722630927692174
40.7208,-74.1042,80,14.032095308879251
40.7208,-74.0958,758,13.334276357125434
40.7208,-74.0875,5637,12.64581003797758
40.7208,-74.0792,5950,11.95864216633136
40.7208,-74.0708,10144,11.26482832930785
40.7208,-74.0625,5100,10.581054644751394
40.7208,-74.0542,4541,9.899500155564837
40.7208,-74.0458,10993,9.2125646311238
40.7208,-74.0375,11629,8.537123810266364
40.7208,-74.0292,2204,7.865916667261138
40.7208,-74.0125,23224,6.533591000723189
40.7208,-74.0042,26103,5.885041204650212
40.7208,-73.9958,30212,5.240802893769239
40.7208,-73.9875,23359,4.623835441157259
40.7208,-73.9792,22515,4.033196136748818
40.7208,-73.9708,1489,3.4769291630486556
40.7208,-73.9625,3769,2.9909203645076
40.7208,-73.9542,6295,2.6040736544646634
40.7208,-73.9458,8591,2.3638055446980557
40.7208,-73.9375,5310,2.3222667990743013
40.7208,-73.9292,152,2.48541672690352
40.7208,-73.9208,2231,2.822708839621226
40.7208,-73.9125,1717,3.274417484217603
40.7208,-73.9042,6716,3.8019680787836303
40.7208,-73.8958,2810,4.385129624766147
40.7208,-73.8875,4270,4.993221858181414
40.7208,-73.8792,4110,5.622063930282939
40.7208,-73.8708,3974,6.274759410960715
40.7208,-73.8625,3914,6.929349499471813
40.7208,-73.8542,10096,7.592475965333501
40.7208,-73.8458,10008,8.269655567381184
40.7208,-73.8375,9456,8.943531766251981
40.7208,-73.8292,913,9.621088494736089
40.7208,-73.8208,5362,10.30974614286508
40.7208,-73.8125,7462,10.992688419796808
40.7208,-73.8042,5576,11.677609242236526
40.7208,-73.7958,11362,12.37239216954224
40.7208,-73.7875,1329,13.060367372310754
40.7208,-73.7792,1712,13.749521049949868
40.7208,-73.7708,1621,14.447936420716246
40.7208,-73.7625,5292,15.138981076306504
40.7208,-73.7542,5855,15.830145688291045
40.7208,-73.7458,5293,16.531521329387168
40.7208,-73.7375,4501,17.22393388288867
40.7208,-73.7292,3276,17.917496354526726
40.7208,-73.7208,2001,18.619809675802625
40.7208,-73.7125,1815,19.314239181567547
40.7208,-73.7042,2702,20.00903249684434
40.7208,-73.6958,1829,20.712460501613503
40.7208,-73.6875,2888,21.407879634852346
40.7208,-73.6792,1681,22.10356585781412
40.7208,-73.6708,533,22.80781141818583
40.7208,-73.6625,1922,23.503963865303298
40.7208,-73.6542,3750,24.200318075780096
40.7208,-73.6458,1089,24.90518078571808
40.7208,-73.6375,1812,25.601891498644566
40.7208,-73.6292,2047,26.29811771998647
40.7208,-73.6208,1874,27.004098147221008
40.7208,-73.6125,2017,27.700602745407576
40.7208,-73.6042,3558,28.397871235865896
40.7208,-73.5958,3264,29.10358741396176
40.7208,-73.5875,1746,29.80107775513875
40.7208,-73.5792,730,30.49866700818624
40.7208,-73.5708,1711,31.204685332578258
40.7208,-73.5625,3006,31.90245406059363
40.7292,-74.3125,1320,31.562532930417586
40.7292,-74.3042,184,30.86672144903346
40.7292,-74.2958,456,30.162774710126982
40.7292,-74.2875,1108,29.467328902353863
40.7292,-74.2792,1791,28.772084780993396
40.7292,-74.2708,1316,28.06875415444752
40.7292,-74.2625,1428,27.37396278217539
40.7292,-74.2542,1432,26.680061280568708
40.7292,-74.2458,3546,25.97686135745461
40.7292,-74.2375,5274,25.28352898612558
40.7292,-74.2292,4122,24.589878036183492
40.7292,-74.2208,4931,23.888292568787513
40.7292,-74.2125,4258,23.195371914591306
40.7292,-74.2042,3157,22.502864999748418
40.7292,-74.1958,2895,21.802545130013616
40.7292,-74.1875,4153,21.110995319799308
40.7292,-74.1792,6077,20.419994417224682
40.7292,-74.1708,6190,19.72135483149531
40.7292,-74.1625,9141,19.031641570886368
40.7292,-74.1542,7516,18.342677707171116
40.7292,-74.1458,5269,17.646334338241175
40.7292,-74.1375,2863,16.95915851346603
40.7292,-74.1292,114,16.2736722237301
40.7292,-74.1208,317,15.579949229625361
40.7292,-74.1125,1278,14.89704187195219
40.7292,-74.1042,1799,14.215069447498808
40.7292,-74.0958,139,13.526782186147804
40.7292,-74.0875,239,12.848722848643783
40.7292,-74.0792,5893,12.173102448985883
40.7292,-74.0708,12256,11.492331844735535
40.7292,-74.0625,11532,10.823028052539359
40.7292,-74.0542,6146,10.157808991916143
40.7292,-74.0458,5862,9.489677755590552
40.7292,-74.0375,9863,8.835532388169378
40.7292,-74.0292,3890,8.188906148657738
40.7292,-74.0125,3362,6.919231971225849
40.7292,-74.0042,29822,6.310521848190507
40.7292,-73.9958,41823,5.714533702024245
40.7292,-73.9875,30702,5.154658342295468
40.7292,-73.9792,27160,4.632274247984179
40.7292,-73.9708,1991,4.157025040876957
40.7292,-73.9625,765,3.7600295300649456
40.7292,-73.9542,10735,3.460302031487772
40.7292,-73.9458,5555,3.2833242022974782
40.7292,-73.9375,2636,3.253550186308837
40.7292,-73.9292,930,3.371922754933183
40.7292,-73.9208,1295,3.6276750162626743
40.7292,-73.9125,218,3.9892108461191977
40.7292,-73.9042,3515,4.432435393439392
40.7292,-73.8958,6670,4.941688134519314
40.7292,-73.8875,5069,5.488393635871533
40.7292,-73.8792,6241,6.066049842561162
40.7292,-73.8708,6954,6.67540138859611
40.7292,-73.8625,12462,7.29405044442113
40.7292,-73.8542,16954,7.926648948444868
40.7292,-73.8458,9459,8.577407537320333
40.7292,-73.8375,258,9.228760135194204
40.7292,-73.8292,3519,9.886708744003462
40.7292,-73.8208,6716,10.557973269182389
40.7292,-73.8125,8613,11.225742601147267
40.7292,-73.8042,5342,11.897171788376431
40.7292,-73.7958,3379,12.57975033410328
40.7292,-73.7875,2856,13.256885702116463
40.7292,-73.7792,2076,13.936241255310385
40.7292,-73.7708,367,14.625658037499027
40.7292,-73.7625,671,15.308598051347499
40.7292,-73.7542,1927,15.992349353197282
40.7292,-73.7458,3644,16.68682290638433
40.7292,-73.7375,5111,17.372962049619332
40.7292,-73.7292,3734,18.06071737599731
40.7292,-73.7208,3200,18.757582757946732
40.7292,-73.7125,2906,19.447007731501
40.7292,-73.7042,3963,20.137135061068065
40.7292,-73.6958,3255,20.836152056505192
40.7292,-73.6875,2512,21.52749002702792
40.7292,-73.6792,1500,22.219345633770455
40.7292,-73.6708,1246,22.91994693325135
40.7292,-73.6625,1634,23.61270748825985
40.7292,-73.6542,1360,24.305860214907632
40.7292,-73.6458,164,25.007660990458493
40.7292,-73.6375,2093,25.701507470877395
40.7292,-73.6292,898,26.395019871581972
40.7292,-73.6208,974,27.09838826933334
40.7292,-73.6125,2727,27.792443480625924
40.7292,-73.6042,2421,28.487377504794555
40.7292,-73.5958,7882,29.19084216340279
40.7292,-73.5875,2159,29.88620947659201
40.7292,-73.5792,1,30.581770107457633
40.7292,-73.5708,29,31.28582527708684
40.7292,-73.5625,779,31.98173690133685
40.7375,-74.3125,339,31.668848486381005
40.7375,-74.2875,390,29.581445208461574
40.7375,-74.2792,1295,28.889034957700805
40.7375,-74.2708,1328,28.188710934421927
40.7375,-74.2625,2736,27.497038154633767
40.7375,-74.2542,2083,26.806409998286846
40.7375,-74.2458,6519,26.106702039321952
40.7375,-74.2375,4076,25.41699896019652
40.7375,-74.2292,4340,24.727179677207968
40.7375,-74.2208,4447,24.02969156845193
40.7375,-74.2125,4435,23.34105615499538
40.7375,-74.2042,3386,22.653090394812253
40.7375,-74.1958,5597,21.95765049627034
40.7375,-74.1875,5388,21.271230946604625
40.7375,-74.1792,9102,20.585696342746736
40.7375,-74.1708,17009,19.892964990428016
40.7375,-74.1625,3043,19.209501146200687
40.7375,-74.1542,50,18.52723914856506
40.7375,-74.1458,646,17.838189545045978
40.7375,-74.1375,1055,17.158785332550472
40.7375,-74.1292,774,16.481690008861293
40.7375,-74.1208,28,15.797191902453054
40.7375,-74.1125,515,15.12418283457485
40.7375,-74.1042,204,14.453017868439908
40.7375,-74.0958,865,13.776710200087216
40.7375,-74.0875,96,13.111667211112804
40.7375,-74.0792,1567,12.450408424627447
40.7375,-74.0708,5267,11.785751877967291
40.7375,-74.0625,6724,11.134184082248996
40.7375,-74.0542,7170,10.488800847352044
40.7375,-74.0458,4965,9.843245443652378
40.7375,-74.0375,8188,9.214316288122227
40.7375,-74.0292,9473,8.596310196757639
40.7375,-74.0125,3045,7.397062164593258
40.7375,-74.0042,23426,6.831138119198123
40.7375,-73.9958,45972,6.284787292134371
40.7375,-73.9875,55934,5.78047727254345
40.7375,-73.9792,34997,5.319964026198809
40.7375,-73.9708,3954,4.911764520166564
40.7375,-73.9625,500,4.580697281826457
40.7375,-73.9542,4547,4.338078559090102
40.7375,-73.9458,475,4.198285615529143
40.7375,-73.9375,2718,4.1750445974604276
40.7375,-73.9292,4621,4.26792383029948
40.7375,-73.9208,12621,4.472707625583933
40.7375,-73.9125,740,4.770591911492012
40.7375,-73.9042,5894,5.146917716687733
40.7375,-73.8958,5961,5.5914188428670615
40.7375,-73.8875,7284,6.0799207688648345
40.7375,-73.8792,11023,6.605989712065444
40.7375,-73.8708,14538,7.169529603208398
40.7375,-73.8625,20114,7.748758934445836
40.7375,-73.8542,11727,8.34689497851268
40.7375,-73.8458,4368,8.967132916169401
40.7375,-73.8292,1129,10.22651197842109
40.7375,-73.8208,10822,10.876747001266319
40.7375,-73.8125,7999,11.525984054770598
40.7375,-73.8042,4112,12.180795197707575
40.7375,-73.7958,8004,12.848233720722476
40.7375,-73.7875,4560,13.51184028008951
40.7375,-73.7792,4433,14.178904239658518
40.7375,-73.7708,514,14.85698227080486
40.7375,-73.7625,2468,15.52967075301511
40.7375,-73.7542,3269,16.20401394367493
40.7375,-73.7458,1874,16.889702725831114
40.7375,-73.7375,2520,17.567836948888505
40.7375,-73.7292,2232,18.248165862093092
40.7375,-73.7208,2400,18.93805048116623
40.7375,-73.7125,3355,19.62105169664647
40.7375,-73.7042,2711,20.305180649595645
40.7375,-73.6958,2227,20.99851930616838
40.7375,-73.6875,2466,21.684597172035552
40.7375,-73.6792,2347,22.371510299586458
40.7375,-73.6708,2688,23.067405050287658
40.7375,-73.6625,1482,23.755781247010095
40.7375,-73.6542,2600,24.444792611487376
40.7375,-73.6458,1868,25.142629869367337
40.7375,-73.6375,3984,25.832766527579075
40.7375,-73.6292,1705,26.522762073055723
40.7375,-73.6208,1351,27.22274394568827
40.7375,-73.6125,2519,27.913622196025482
40.7375,-73.6042,1242,28.60552723733471
40.7375,-73.5958,2500,29.306069627198823
40.7375,-73.5875,526,29.99868070360229
40.7375,-73.5792,40,30.691607064120355
40.7375,-73.5708,518,31.393112489517684
40.7375,-73.5625,779,32.08661172960727
40.7458,-74.3125,444,31.8016085400126
40.7458,-74.3042,32,31.111318682680686
40.7458,-74.2792,929,29.034870123466472
40.7458,-74.2708,1887,28.338238357606517
40.7458,-74.2625,2239,27.650393151135734
40.7458,-74.2542,2293,26.963779961962786
40.7458,-74.2458,4966,26.268352119239687
40.7458,-74.2375,2844,25.583094048387068
40.7458,-74.2292,4996,24.897963672123186
40.7458,-74.2208,4123,24.20548490832414
40.7458,-74.2125,1522,23.52208313097137
40.7458,-74.2042,1927,22.83965727252071
40.7458,-74.1958,4674,22.150163105033776
40.7458,-74.1875,5549,21.469985516591702
40.7458,-74.1792,8381,20.79109149955944
40.7458,-74.1708,10311,20.10552526376511
40.7458,-74.1625,4148,19.429625790579518
40.7458,-74.1542,5863,18.75545857855215
40.7458,-74.1458,2020,18.075197600422413
40.7458,-74.1375,197,17.40513264589273
40.7458,-74.1208,22,16.0646070089424
40.7458,-74.1125,221,15.403370700349939
40.7458,-74.1042,235,14.745003374713553
40.7458,-74.0958,144,14.08280954780346
40.7458,-74.0875,9,13.433012644267006
40.7458,-74.0708,103,12.142408217653118
40.7458,-74.0625,2829,11.511127148392575
40.7458,-74.0542,8214,10.888189804608546
40.7458,-74.0458,9395,10.267855292966093
40.7458,-74.0375,9561,9.666669094241412
40.7458,-74.0292,10763,9.079580876256637
40.7458,-74.0208,1660,8.502814424065122
40.7458,-74.0125,157,7.953688536513387
40.7458,-74.0042,23233,7.430348928508516
40.7458,-73.9958,42816,6.9314560134257
40.7458,-73.9875,75264,6.4777471189852
40.7458,-73.9792,46609,6.07041557148473
40.7458,-73.9708,21419,5.716107042522104
40.7458,-73.9625,109,5.434301119605503
40.7458,-73.9542,7025,5.2314468944596735
40.7458,-73.9458,7788,5.116137410235091
40.7458,-73.9375,17651,5.097085594243597
40.7458,-73.9292,7551,5.173428278521297
40.7458,-73.9208,13176,5.34360145833607
40.7458,-73.9125,12576,5.595280754670976
40.7458,-73.9042,12221,5.9193678640586
40.7458,-73.8958,13923,6.309637321626494
40.7458,-73.8875,20903,6.746279251360563
40.7458,-73.8792,24463,7.2239265424070584
40.7458,-73.8708,16131,7.742557773591558
40.7458,-73.8625,16560,8.281740950150857
40.7458,-73.8542,9733,8.84383530300012
40.7458,-73.8458,69,9.431378484335193
40.7458,-73.8375,878,10.027267843693972
40.7458,-73.8292,5590,10.635786716440634
40.7458,-73.8208,4646,11.262341021768998
40.7458,-73.8125,2236,11.890466512501456
40.7458,-73.8042,474,12.526161443090654
40.7458,-73.7958,1630,13.17603789251597
40.7458,-73.7875,2766,13.823838478542264
40.7458,-73.7792,4567,14.476453418591344
40.7458,-73.7708,2136,15.141130872765187
40.7458,-73.7625,2631,15.801646925326096
40.7458,-73.7542,4965,16.464773611990818
40.7458,-73.7458,1984,17.13995126801643
40.7458,-73.7375,791,17.80847694974726
40.7458,-73.7292,2751,18.479866712521783
40.7458,-73.7208,2959,19.16132751011762
40.7458,-73.7125,3947,19.836559684253956
40.7458,-73.7042,2303,20.51341960821955
40.7458,-73.6958,2106,21.199864698475565
40.7458,-73.6875,2152,21.879546417267257
40.7458,-73.6792,1878,22.56044092232848
40.7458,-73.6708,1650,23.25059681990741
40.7458,-73.6625,1667,23.9336206688965
40.7458,-73.6542,2348,24.617570926411197
40.7458,-73.6458,4129,25.31055969903451
40.7458,-73.6375,4360,25.996154199499372
40.7458,-73.6292,2387,26.681840415082174
40.7458,-73.6208,2722,27.37766963307052
40.7458,-73.6125,1612,28.064649624078264
40.7458,-73.6042,1497,28.752835761649845
40.7458,-73.5958,2161,29.449788311503315
40.7458,-73.5875,1241,30.139011833138582
40.7458,-73.5792,476,30.82869909863923
40.7458,-73.5708,1114,31.52706808965556
40.7542,-74.3125,883,31.9625382401813
40.7542,-74.3042,539,31.275888141935997
40.7542,-74.2958,123,30.581625286308135
40.7542,-74.2792,393,29.211410141656398
40.7542,-74.2708,633,28.51917950284445
40.7542,-74.2625,548,27.835893209139925
40.7542,-74.2542,1327,27.154058155406396
40.7542,-74.2458,1194,26.46371935477693
40.7542,-74.2375,1886,25.78374113383629
40.7542,-74.2292,3789,25.10417431680303
40.7542,-74.2208,4491,24.417632286517687
40.7542,-74.2125,5553,23.740425024658528
40.7542,-74.2042,2474,23.06454692764861
40.7542,-74.1958,3293,22.382069236117996
40.7542,-74.1875,4804,21.709245087751288
40.7542,-74.1792,5501,21.038159445591454
40.7542,-74.1708,5546,20.36100080140875
40.7542,-74.1625,3516,19.693956944719194
40.7542,-74.1542,5191,19.029242206641047
40.7542,-74.1458,3997,18.359214702869455
40.7542,-74.1375,578,17.699989849964105
40.7542,-74.1292,1,17.044575373114903
40.7542,-74.1208,1,16.383780460341587
40.7542,-74.1042,39,15.092280219135322
40.7542,-74.0958,12,14.446097499528769
40.7542,-74.0708,1,12.562193729133854
40.7542,-74.0625,131,11.95318232635042
40.7542,-74.0542,5568,11.354600770748336
40.7542,-74.0458,8840,10.761263446403454
40.7542,-74.0375,7478,10.18930534149423
40.7542,-74.0292,6751,9.634190707855531
40.7542,-74.0208,1782,9.092743005482673
40.7542,-74.0042,6672,8.098911356993407
40.7542,-73.9958,43384,7.64383851185391
40.7542,-73.9875,88125,7.2349955565550745
40.7542,-73.9792,109210,6.8727391629633345
40.7542,-73.9708,97180,6.561936103859706
40.7542,-73.9625,14247,6.3180021496497965
40.7542,-73.9542,816,6.144414725113571
40.7542,-73.9458,6975,6.046553429330592
40.7542,-73.9375,9537,6.030443806783109
40.7542,-73.9292,10038,6.095099022038787
40.7542,-73.9208,6960,6.240170068390428
40.7542,-73.9125,7459,6.4569702671925056
40.7542,-73.9042,7755,6.73971386522456
40.7542,-73.8958,11025,7.084895733084158
40.7542,-73.8875,18213,7.476348593523432
40.7542,-73.8792,17032,7.90997956016212
40.7542,-73.8708,17125,8.386231732806595
40.7542,-73.8625,14901,8.886384189089778
40.7542,-73.8542,8604,9.412374733152022
40.7542,-73.8458,218,9.966389492123096
40.7542,-73.8375,1322,10.53198251194433
40.7542,-73.8292,16490,11.11282711789791
40.7542,-73.8208,17170,11.713819198816292
40.7542,-73.8125,5406,12.318871394628449
40.7542,-73.8042,4550,12.933451166505664
40.7542,-73.7958,2783,13.563749626486008
40.7542,-73.7875,4005,14.193788467800728
40.7542,-73.7792,3293,14.830053681130666
40.7542,-73.7708,4671,15.479475018810254
40.7542,-73.7625,3711,16.12605864736185
40.7542,-73.7542,9885,16.776286542906384
40.7542,-73.7458,852,17.439325803818203
40.7542,-73.7375,2443,18.096713956997892
40.7542,-73.7292,1917,18.757707801644305
40.7542,-73.7208,2157,19.429342787453038
40.7542,-73.7125,10635,20.09548865248333
40.7542,-73.7042,7118,20.76382670398243
40.7542,-73.6958,1868,21.442172531840473
40.7542,-73.6875,2467,22.114324627072104
40.7542,-73.6792,1549,22.7881213789052
40.7542,-73.6708,1818,23.471498491844976
40.7542,-73.6625,1767,24.14819077577447
40.7542,-73.6542,1982,24.82614598746487
40.7542,-73.6458,2912,25.513384517094075
40.7542,-73.6375,2126,26.193586020490027
40.7542,-73.6292,2108,26.87415044754956
40.7542,-73.6208,1262,27.565039432712275
40.7542,-73.6125,1290,28.24737781465329
40.7542,-73.6042,1909,28.931132396646493
40.7542,-73.5958,1321,29.623804056205522
40.7542,-73.5875,2946,30.30898519145238
40.7542,-73.5792,2376,30.994804846946142
40.7542,-73.5708,2362,31.689426672021217
40.7625,-74.3125,253,32.14744584304553
40.7625,-74.3042,2724,31.46491732520997
40.7625,-74.2958,724,30.775006231136857
40.7625,-74.2792,65,29.413974769069785
40.7625,-74.2708,477,28.726712597656526
40.7625,-74.2625,1437,28.048568128042042
40.7625,-74.2542,1940,27.37211678615833
40.7625,-74.2458,4087,26.687505785344136
40.7625,-74.2375,3322,26.013463130912875
40.7625,-74.2292,3642,25.3401428879857
40.7625,-74.2208,4070,24.660257164769448
40.7625,-74.2125,4049,23.989984740354537
40.7625,-74.2042,4728,23.32142493238697
40.7625,-74.1958,3917,22.646775276693994
40.7625,-74.1875,6393,21.982138933556183
40.7625,-74.1792,3423,21.31972896629117
40.7625,-74.1708,7662,20.651889573664057
40.7625,-74.1625,1210,19.99463588773029
40.7625,-74.1542,4774,19.34034114946792
40.7625,-74.1458,5405,18.681558501470615
40.7625,-74.1375,883,18.034202815100265
40.7625,-74.1292,34,17.391469816838345
40.7625,-74.1208,88,16.74445257234109
40.7625,-74.0875,4,14.239747607099662
40.7625,-74.0792,490,13.633547479830087
40.7625,-74.0708,175,13.029618100006392
40.7625,-74.0625,76,12.443579378002628
40.7625,-74.0542,542,11.869827295635128
40.7625,-74.0458,5830,11.303639685158162
40.7625,-74.0375,11919,10.760618854517217
40.7625,-74.0292,5574,10.236599965803505
40.7625,-74.0208,4569,9.728802043416419
40.7625,-74.0042,2165,8.807162511851573
40.7625,-73.9958,19879,8.390644057854978
40.7625,-73.9875,48118,8.020010003795974
