CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,Year,Diff,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,CM 4,CM 3,CM 2,Tampering 1,Severity,For Geocoding,Geocode Results,Address
520746515,10/30/2014,20:09:00,10/30/2014,20:39:00,2014,21,11/20/2014,351,CRIMINAL MISCHIEF & RELATED OF,256,"MISCHIEF, CRIMINAL 4, BY FIRE",COMPLETED,MISDEMEANOR,OTHER,MANHATTAN,20,,PARK/PLAYGROUND,,,988699,225459,40.785516171,-73.983935735,"(40.785516171, -73.983935735)",5,,,,5,"40.785516171,-73.983935735","401 W 79th St, New York, NY 10024, USA","401 W 79th St, New York"
392433862,10/30/2014,10:00:00,,,2014,19,11/18/2014,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1004722,175874,40.649394708,-73.926226134,"(40.649394708, -73.926226134)",,,12,,12,"40.649394708,-73.926226134","379 E 54th St, Brooklyn, NY 11203, USA","379 E 54th St, Brooklyn"
324002749,10/30/2014,03:36:00,10/30/2014,03:40:00,2014,15,11/14/2014,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,RESIDENCE - APT. HOUSE,,,1007724,225253,40.784920704,-73.915235592,"(40.784920704, -73.915235592)",,,12,,12,"40.784920704,-73.915235592","20-0-20-98 18th St, Astoria, NY 11105, USA","20-0-20-98 18th St, Astoria"
696879016,10/30/2014,07:00:00,10/30/2014,10:30:00,2014,11,11/10/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,FRONT OF,STREET,,,1007926,262964,40.888425897,-73.914373051,"(40.888425897, -73.914373051)",5,,,,5,"40.888425897,-73.914373051","660 W 237th St, Bronx, NY 10463, USA","660 W 237th St, Bronx"
100877676,10/30/2014,02:30:00,,,2014,8,11/07/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,FRONT OF,CONSTRUCTION SITE,,,986154,203836,40.726167447,-73.993132065,"(40.726167447, -73.993132065)",5,,,,5,"40.726167447,-73.993132065","40-42 Bond St, New York, NY 10012, USA","40-42 Bond St, New York"
442477219,10/30/2014,22:35:00,,,2014,6,11/05/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. STATE POLICE,QUEENS,106,INSIDE,COMMERCIAL BUILDING,,,1031898,186190,40.677605279,-73.82821878,"(40.677605279, -73.82821878)",5,,,,5,"40.677605279,-73.82821878","110-11-110-15 Rockaway Blvd, South Ozone Park, NY 11420, USA","110-11-110-15 Rockaway Blvd, South Ozone Park"
842740039,10/30/2014,12:00:00,10/30/2014,16:00:00,2014,6,11/05/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,REAR OF,RESIDENCE - APT. HOUSE,,,960933,167757,40.627108243,-74.084001271,"(40.627108243, -74.084001271)",5,,,,5,"40.627108243,-74.084001271","463-485 St Pauls Ave, Staten Island, NY 10304, USA","463-485 St Pauls Ave, Staten Island"
717068173,10/30/2014,09:00:00,,,2014,6,11/05/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1013924,184237,40.672323235,-73.893027949,"(40.672323235, -73.893027949)",5,,,,5,"40.672323235,-73.893027949","269 Wyona St, Brooklyn, NY 11207, USA","269 Wyona St, Brooklyn"
735694668,10/30/2014,12:00:00,11/04/2014,11:30:00,2014,5,11/04/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,,STREET,,,1001795,251640,40.857359315,-73.93657653,"(40.857359315, -73.93657653)",5,,,,5,"40.857359315,-73.93657653","400-446 Cabrini Blvd, New York, NY 10040, USA","400-446 Cabrini Blvd, New York"
908040507,10/30/2014,18:30:00,11/03/2014,08:30:00,2014,4,11/03/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,,,1031061,197634,40.709020825,-73.831156838,"(40.709020825, -73.831156838)",5,,,,5,"40.709020825,-73.831156838","82-41-82-45 Grenfell St, Kew Gardens, NY 11415, USA","82-41-82-45 Grenfell St, Kew Gardens"
615949175,10/30/2014,23:30:00,10/31/2014,23:35:00,2014,3,11/02/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1022839,208240,40.738171372,-73.860752257,"(40.738171372, -73.860752257)",5,,,,5,"40.738171372,-73.860752257","98-51-98-73 57th Ave, Corona, NY 11368, USA","98-51-98-73 57th Ave, Corona"
437801403,10/30/2014,09:00:00,11/01/2014,14:00:00,2014,2,11/01/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,FRONT OF,STREET,,,1001257,233875,40.808600561,-73.938566428,"(40.808600561, -73.938566428)",5,,,,5,"40.808600561,-73.938566428","2046 Madison Ave, New York, NY 10035, USA","2046 Madison Ave, New York"
945593784,10/30/2014,23:30:00,10/31/2014,08:00:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,FRONT OF,STREET,,,974429,169126,40.630891104,-74.035383737,"(40.630891104, -74.035383737)",5,,,,5,"40.630891104,-74.035383737","67 78th St, Brooklyn, NY 11209, USA","67 78th St, Brooklyn"
333431020,10/30/2014,23:30:00,10/31/2014,12:00:00,2014,1,10/31/2014,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1019783,188030,40.682712576,-73.871886535,"(40.682712576, -73.871886535)",,8,12,,20,"40.682712576,-73.871886535","269 Crescent St, Brooklyn, NY 11208, USA","269 Crescent St, Brooklyn"
377609162,10/30/2014,23:30:00,10/30/2014,23:50:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,FRONT OF,RESIDENCE - APT. HOUSE,,,1028670,202111,40.721321428,-73.839751477,"(40.721321428, -73.839751477)",5,,,,5,"40.721321428,-73.839751477","110-11-110-33 72nd Ave, Forest Hills, NY 11375, USA","110-11-110-33 72nd Ave, Forest Hills"
290871699,10/30/2014,23:30:00,10/31/2014,14:30:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,OPPOSITE OF,STREET,,,1028837,258031,40.874805491,-73.838777717,"(40.874805491, -73.838777717)",5,,,,5,"40.874805491,-73.838777717","1833 Burke Ave, Bronx, NY 10469, USA","1833 Burke Ave, Bronx"
141890094,10/30/2014,22:50:00,10/31/2014,00:01:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,STREET,,,942132,171369,40.636952968,-74.151754583,"(40.636952968, -74.151754583)",5,,,,5,"40.636952968,-74.151754583","2736 Richmond Terrace, Staten Island, NY 10303, USA","2736 Richmond Terrace, Staten Island"
357642018,10/30/2014,22:30:00,10/31/2014,08:00:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,OPPOSITE OF,STREET,,,1016510,212858,40.750871967,-73.883568403,"(40.750871967, -73.883568403)",5,,,,5,"40.750871967,-73.883568403","3540 83rd St, Jackson Heights, NY 11372, USA","3540 83rd St, Jackson Heights"
290829588,10/30/2014,22:15:00,10/30/2014,22:45:00,2014,1,10/31/2014,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,101,INSIDE,RESIDENCE - PUBLIC HOUSING,,BEACH 41ST STREET-BEACH CHANNEL DRIVE,1047825,156482,40.595963363,-73.771078184,"(40.595963363, -73.771078184)",,,12,,12,"40.595963363,-73.771078184","38-8-38-20 Beach Channel Dr, Far Rockaway, NY 11691, USA","38-8-38-20 Beach Channel Dr, Far Rockaway"
234700633,10/30/2014,22:00:00,10/31/2014,08:30:00,2014,1,10/31/2014,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1021739,187592,40.681502299,-73.864836587,"(40.681502299, -73.864836587)",,8,12,,20,"40.681502299,-73.864836587","73-75 Forbell St, Brooklyn, NY 11208, USA","73-75 Forbell St, Brooklyn"
620560610,10/30/2014,22:00:00,10/31/2014,08:30:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1021739,187592,40.681502299,-73.864836587,"(40.681502299, -73.864836587)",5,,,,5,"40.681502299,-73.864836587","73-75 Forbell St, Brooklyn, NY 11208, USA","73-75 Forbell St, Brooklyn"
281165342,10/30/2014,21:30:00,10/31/2014,09:00:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,,STREET,,,996790,152638,40.585631491,-73.95485397,"(40.585631491, -73.95485397)",5,,,,5,"40.585631491,-73.95485397","3287 Shore Pkwy, Brooklyn, NY 11235, USA","3287 Shore Pkwy, Brooklyn"
809597327,10/30/2014,21:30:00,10/31/2014,08:30:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,FRONT OF,STREET,,,974429,169126,40.630891104,-74.035383737,"(40.630891104, -74.035383737)",5,,,,5,"40.630891104,-74.035383737","67 78th St, Brooklyn, NY 11209, USA","67 78th St, Brooklyn"
411243726,10/30/2014,21:30:00,10/31/2014,07:00:00,2014,1,10/31/2014,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,OPPOSITE OF,STREET,,,1031484,188485,40.683906741,-73.829695261,"(40.683906741, -73.829695261)",,8,12,,20,"40.683906741,-73.829695261","106-1-106-99 112th St, South Richmond Hill, NY 11419, USA","106-1-106-99 112th St, South Richmond Hill"
300301389,10/30/2014,21:20:00,10/31/2014,00:40:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,,STREET,,,1000587,239536,40.824139682,-73.940972914,"(40.824139682, -73.940972914)",5,,,,5,"40.824139682,-73.940972914","300 W 147th St, New York, NY 10039, USA","300 W 147th St, New York"
160358933,10/30/2014,21:00:00,10/31/2014,08:00:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,943161,168045,40.627834135,-74.148026815,"(40.627834135, -74.148026815)",5,,,,5,"40.627834135,-74.148026815","432 Morningstar Rd, Staten Island, NY 10303, USA","432 Morningstar Rd, Staten Island"
508825836,10/30/2014,20:30:00,10/31/2014,07:00:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,,STREET,,,995995,152310,40.584732285,-73.957716759,"(40.584732285, -73.957716759)",5,,,,5,"40.584732285,-73.957716759","2724 E 12th St, Brooklyn, NY 11235, USA","2724 E 12th St, Brooklyn"
180534113,10/30/2014,20:30:00,10/31/2014,07:30:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,,STREET,,,1018153,199025,40.71289766,-73.877708181,"(40.71289766, -73.877708181)",5,,,,5,"40.71289766,-73.877708181","67-1-67-11 75th St, Middle Village, NY 11379, USA","67-1-67-11 75th St, Middle Village"
154251978,10/30/2014,20:00:00,10/31/2014,06:50:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,REAR OF,STREET,,,1020107,183607,40.670571144,-73.87074188,"(40.670571144, -73.87074188)",5,,,,5,"40.670571144,-73.87074188","665 Euclid Ave, Brooklyn, NY 11208, USA","665 Euclid Ave, Brooklyn"
126065780,10/30/2014,19:40:00,10/30/2014,19:42:00,2014,1,10/31/2014,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,94,INSIDE,RESIDENCE - PUBLIC HOUSING,,COOPER PARK,1001366,200587,40.717233375,-73.938257437,"(40.717233375, -73.938257437)",,,12,,12,"40.717233375,-73.938257437","20 Debevoise Ave, Brooklyn, NY 11211, USA","20 Debevoise Ave, Brooklyn"
354154525,10/30/2014,19:30:00,10/31/2014,05:30:00,2014,1,10/31/2014,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,,STREET,,,1031605,218860,40.76727794,-73.829045251,"(40.76727794, -73.829045251)",,8,12,,20,"40.76727794,-73.829045251","33-98 Leavitt St, Flushing, NY 11354, USA","33-98 Leavitt St, Flushing"
879243725,10/30/2014,19:30:00,10/31/2014,09:10:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,FRONT OF,SMALL MERCHANT,,,1006777,236694,40.816325579,-73.918616876,"(40.816325579, -73.918616876)",5,,,,5,"40.816325579,-73.918616876","374 E 149th St, Bronx, NY 10455, USA","374 E 149th St, Bronx"
639022810,10/30/2014,19:15:00,10/31/2014,06:20:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,FRONT OF,STREET,,,1024049,249758,40.852121521,-73.856139913,"(40.852121521, -73.856139913)",5,,,,5,"40.852121521,-73.856139913","1934 Lurting Ave, Bronx, NY 10461, USA","1934 Lurting Ave, Bronx"
458427293,10/30/2014,19:00:00,10/30/2014,21:09:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,REAR OF,STORE UNCLASSIFIED,,,1030251,254038,40.863838685,-73.833692208,"(40.863838685, -73.833692208)",5,,,,5,"40.863838685,-73.833692208","1866-1910 E Gun Hill Rd, Bronx, NY 10469, USA","1866-1910 E Gun Hill Rd, Bronx"
824117052,10/30/2014,19:00:00,10/30/2014,21:30:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE-HOUSE,,,1007550,216452,40.760764728,-73.915894428,"(40.760764728, -73.915894428)",5,,,,5,"40.760764728,-73.915894428","41-09 31st Ave, Long Island City, NY 11103, USA","41-09 31st Ave, Long Island City"
248948902,10/30/2014,18:06:00,10/31/2014,07:28:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,,STREET,,,1022529,191203,40.691410276,-73.86196777,"(40.691410276, -73.86196777)",5,,,,5,"40.691410276,-73.86196777","86-98 80th St, Woodhaven, NY 11421, USA","86-98 80th St, Woodhaven"
549527775,10/30/2014,18:00:00,10/31/2014,08:30:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,OPPOSITE OF,STREET,,,1025616,190559,40.689628757,-73.850840054,"(40.689628757, -73.850840054)",5,,,,5,"40.689628757,-73.850840054","92-13-92-15 91st Ave, Woodhaven, NY 11421, USA","92-13-92-15 91st Ave, Woodhaven"
269845100,10/30/2014,17:00:00,10/31/2014,04:45:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,108,,STREET,,,1010017,212846,40.750860334,-73.907003016,"(40.750860334, -73.907003016)",5,,,,5,"40.750860334,-73.907003016","54-20 37th Ave, Woodside, NY 11377, USA","54-20 37th Ave, Woodside"
599895259,10/30/2014,17:00:00,10/31/2014,10:00:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,,STREET,,,1023560,189860,40.687719535,-73.858257836,"(40.687719535, -73.858257836)",5,,,,5,"40.687719535,-73.858257836","90-26 84th St, Woodhaven, NY 11421, USA","90-26 84th St, Woodhaven"
914211320,10/30/2014,16:30:00,10/31/2014,06:20:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,OPPOSITE OF,STREET,,,1000428,169395,40.631620126,-73.941716027,"(40.631620126, -73.941716027)",5,,,,5,"40.631620126,-73.941716027","1686-1712 Brooklyn Ave, Brooklyn, NY 11210, USA","1686-1712 Brooklyn Ave, Brooklyn"
115419496,10/30/2014,16:00:00,10/30/2014,16:10:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000188,234021,40.809003282,-73.94242767,"(40.809003282, -73.94242767)",5,,,,5,"40.809003282,-73.94242767","49 W 128th St, New York, NY 10027, USA","49 W 128th St, New York"
486900022,10/30/2014,12:00:00,10/31/2014,09:30:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,,,1030944,197447,40.708508173,-73.831580145,"(40.708508173, -73.831580145)",5,,,,5,"40.708508173,-73.831580145","120-19-120-23 83rd Ave, Kew Gardens, NY 11415, USA","120-19-120-23 83rd Ave, Kew Gardens"
788601260,10/30/2014,09:00:00,10/31/2014,15:47:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1020959,244807,40.83854588,-73.867336429,"(40.83854588, -73.867336429)",5,,,,5,"40.83854588,-73.867336429","1526-1530 Beach Ave, Bronx, NY 10460, USA","1526-1530 Beach Ave, Bronx"
789600282,10/30/2014,08:00:00,10/30/2014,21:00:00,2014,1,10/31/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,RESIDENCE-HOUSE,,,997035,159275,40.603848372,-73.953959344,"(40.603848372, -73.953959344)",5,,,,5,"40.603848372,-73.953959344","1807 Avenue S, Brooklyn, NY 11229, USA","1807 Avenue S, Brooklyn"
741482597,10/30/2014,23:15:00,10/30/2014,23:15:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BRONX,44,,TRANSIT - NYC SUBWAY,,,1004749,240880,40.827819901,-73.925930756,"(40.827819901, -73.925930756)",5,,,,5,"40.827819901,-73.925930756","67 E 161st St, Bronx, NY 10451, USA","67 E 161st St, Bronx"
728340076,10/30/2014,22:30:00,10/30/2014,22:51:00,2014,0,10/30/2014,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,GROCERY/BODEGA,,,1005467,235510,40.813079074,-73.923353328,"(40.813079074, -73.923353328)",,,12,,12,"40.813079074,-73.923353328","2660 Third Ave, Bronx, NY 10454, USA","2660 Third Ave, Bronx"
776867948,10/30/2014,22:10:00,10/30/2014,22:43:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESTAURANT/DINER,,,992579,173681,40.643395141,-73.969988779,"(40.643395141, -73.969988779)",5,,,,5,"40.643395141,-73.969988779","563 Coney Island Ave, Brooklyn, NY 11218, USA","563 Coney Island Ave, Brooklyn"
573880083,10/30/2014,22:04:00,10/30/2014,22:08:00,2014,0,10/30/2014,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68,,STREET,,,976298,165920,40.622093181,-74.028646479,"(40.622093181, -74.028646479)",,8,12,,20,"40.622093181,-74.028646479","8622-8698 4th Ave, Brooklyn, NY 11209, USA","8622-8698 4th Ave, Brooklyn"
913425486,10/30/2014,21:18:00,10/30/2014,21:26:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,FRONT OF,BAR/NIGHT CLUB,,,998448,224186,40.782011841,-73.948733964,"(40.782011841, -73.948733964)",5,,,,5,"40.782011841,-73.948733964","1766-1776 2nd Ave, New York, NY 10128, USA","1766-1776 2nd Ave, New York"
835393415,10/30/2014,20:45:00,10/30/2014,21:00:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,COMMERCIAL BUILDING,,,1002012,189767,40.687533742,-73.935955602,"(40.687533742, -73.935955602)",5,,,,5,"40.687533742,-73.935955602","249-257 Lewis Ave, Brooklyn, NY 11221, USA","249-257 Lewis Ave, Brooklyn"
231842239,10/30/2014,20:40:00,10/30/2014,20:40:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,44,INSIDE,RESIDENCE - PUBLIC HOUSING,,TELLER AVENUE-EAST 166TH STREET,1008393,241797,40.830327595,-73.912760304,"(40.830327595, -73.912760304)",5,,,,5,"40.830327595,-73.912760304","1117 Teller Ave, Bronx, NY 10456, USA","1117 Teller Ave, Bronx"
774226047,10/30/2014,20:15:00,10/30/2014,20:25:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,,,1052055,198596,40.711525303,-73.755423321,"(40.711525303, -73.755423321)",5,,,,5,"40.711525303,-73.755423321","204-7-204-11 100th Ave, Hollis, NY 11423, USA","204-7-204-11 100th Ave, Hollis"
958154195,10/30/2014,20:15:00,,,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,RESIDENCE-HOUSE,,,1029245,186476,40.678404166,-73.83778156,"(40.678404166, -73.83778156)",5,,,,5,"40.678404166,-73.83778156","109-29-109-67 101st St, Ozone Park, NY 11417, USA","109-29-109-67 101st St, Ozone Park"
910746923,10/30/2014,20:00:00,10/30/2014,20:15:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,COMMERCIAL BUILDING,,,1002174,188700,40.684604744,-73.935374305,"(40.684604744, -73.935374305)",5,,,,5,"40.684604744,-73.935374305","321-323 Lewis Ave, Brooklyn, NY 11221, USA","321-323 Lewis Ave, Brooklyn"
